,Date,Comp Stock,forecast_C_Stock,Oil Investments,forecast_Oil,Gold Investments,forecast_Gold,Other sharesInvestments,forecast_Other
66,2015-06-01,,,-0.038924097000000005,,,,,
67,2015-07-01,,,-0.185641022,,,,,
68,2015-08-01,,,0.08451671600000005,,,,,
69,2015-09-01,,,0.046189868999999995,,,,,
70,2015-10-01,,,0.003868118000000014,-0.07283261192067014,,,,
71,2015-11-01,,,-0.199171328,-0.10828391919262345,,,,
72,2015-12-01,,,-0.037496751999999973,-0.09503100509263936,,,,
73,2016-01-01,,,0.04366666000000001,-0.024942580839974457,,,,
74,2016-02-01,,,0.04028553899999999,-0.004179488824707332,,,,
75,2016-03-01,,,0.05320943700000002,0.07769916993502664,,,,
76,2016-04-01,,,0.08676045900000001,-0.04864092896089216,,,,
77,2016-05-01,,,-0.0018265399999999972,-0.015293585777245919,,,,
78,2016-06-01,,,0.07656231200000002,-0.03411337273118793,,,,
79,2016-07-01,,,-0.12874450399999998,-0.08976419193201395,,,,
80,2016-08-01,,,0.119803009,0.022963312739363057,,,,
81,2016-09-01,,,-0.061596022000000056,0.01730386144620044,,,,
82,2016-10-01,,,-0.11409710399999999,-0.03517536003156592,,,,
83,2016-11-01,,,0.12619582899999998,-0.16092030358767206,,,,
84,2016-12-01,,,0.2484240759999999,-0.014905260474338045,,,,
85,2017-01-01,,,-0.01441005500000001,0.05590759177704577,,,,
86,2017-02-01,,,-0.07095091300000002,0.019549350710367966,,,,
87,2017-03-01,,,-0.9531816869999999,0.050567044160397076,,,,
88,2017-04-01,,,-0.08604614999999999,-0.1149968954059829,,,,
89,2017-05-01,,,0.07692621899999999,-0.048799090487386995,,,,
90,2017-06-01,,,0.034272534,0.017929144820918605,,,,
91,2017-07-01,,,0.0026570740000000192,-0.11583628654011552,,,,
92,2017-08-01,,,-0.124323683,0.06287833485351577,,,,
93,2017-09-01,,,0.034083094,-0.07471377432803508,,,,
94,2017-10-01,,,0.101425633,-0.08371713432286823,,,,
95,2017-11-01,,,0.058930337,0.009413902733992202,,,,
